date,area,average_price,code,houses_sold,no_of_crimes
11/1/2012,west midlands,146988,E12000005,5706,
12/1/2012,west midlands,147386,E12000005,4820,
1/1/2013,west midlands,145005,E12000005,3526,
2/1/2013,west midlands,145470,E12000005,4023,
3/1/2013,west midlands,145983,E12000005,4742,
4/1/2013,west midlands,146320,E12000005,4243,
5/1/2013,west midlands,147312,E12000005,5653,
6/1/2013,west midlands,149457,E12000005,5778,
7/1/2013,west midlands,150343,E12000005,6106,
8/1/2013,west midlands,151665,E12000005,6634,
9/1/2013,west midlands,149816,E12000005,5689,
10/1/2013,west midlands,151179,E12000005,6806,
11/1/2013,west midlands,151495,E12000005,7378,
12/1/2013,west midlands,152008,E12000005,6957,
1/1/2014,west midlands,152152,E12000005,5627,
2/1/2014,west midlands,151239,E12000005,5806,
3/1/2014,west midlands,153209,E12000005,6048,
4/1/2014,west midlands,155245,E12000005,6131,
5/1/2014,west midlands,155724,E12000005,7067,
6/1/2014,west midlands,157736,E12000005,7314,
7/1/2014,west midlands,158073,E12000005,7554,
8/1/2014,west midlands,160571,E12000005,8005,
9/1/2014,west midlands,160011,E12000005,7078,
10/1/2014,west midlands,159925,E12000005,7854,
11/1/2014,west midlands,159782,E12000005,6595,
12/1/2014,west midlands,160267,E12000005,7028,
1/1/2015,west midlands,158683,E12000005,4976,
2/1/2015,west midlands,160388,E12000005,5487,
3/1/2015,west midlands,159293,E12000005,6160,
4/1/2015,west midlands,161813,E12000005,5602,
5/1/2015,west midlands,162631,E12000005,7026,
6/1/2015,west midlands,164404,E12000005,7460,
7/1/2015,west midlands,166016,E12000005,8374,
8/1/2015,west midlands,167862,E12000005,7532,
9/1/2015,west midlands,167590,E12000005,7428,
10/1/2015,west midlands,167550,E12000005,8479,
11/1/2015,west midlands,168871,E12000005,7658,
12/1/2015,west midlands,169286,E12000005,7671,
1/1/2016,west midlands,169747,E12000005,5565,
2/1/2016,west midlands,168691,E12000005,6160,
3/1/2016,west midlands,169300,E12000005,11240,
4/1/2016,west midlands,172955,E12000005,5303,
5/1/2016,west midlands,174741,E12000005,6027,
6/1/2016,west midlands,176729,E12000005,7231,
7/1/2016,west midlands,176943,E12000005,7505,
8/1/2016,west midlands,178960,E12000005,8011,
9/1/2016,west midlands,178837,E12000005,7692,
10/1/2016,west midlands,177065,E12000005,6992,
11/1/2016,west midlands,179248,E12000005,7393,
12/1/2016,west midlands,179668,E12000005,7930,
1/1/2017,west midlands,178494,E12000005,5663,
2/1/2017,west midlands,179530,E12000005,6037,
3/1/2017,west midlands,179542,E12000005,7552,
4/1/2017,west midlands,181411,E12000005,6032,
5/1/2017,west midlands,183199,E12000005,6822,
6/1/2017,west midlands,185214,E12000005,8395,
7/1/2017,west midlands,187219,E12000005,7782,
8/1/2017,west midlands,189271,E12000005,8216,
9/1/2017,west midlands,188232,E12000005,7957,
10/1/2017,west midlands,188849,E12000005,7788,
11/1/2017,west midlands,188640,E12000005,7945,
12/1/2017,west midlands,190466,E12000005,7730,
1/1/2018,west midlands,187845,E12000005,5852,
2/1/2018,west midlands,190682,E12000005,6132,
3/1/2018,west midlands,190077,E12000005,7003,
4/1/2018,west midlands,191375,E12000005,5844,
5/1/2018,west midlands,191299,E12000005,6757,
6/1/2018,west midlands,193886,E12000005,8126,
7/1/2018,west midlands,196297,E12000005,7441,
8/1/2018,west midlands,182447,E12000005,3332,
9/1/2018,west midlands,183861,E12000005,2994,
10/1/2018,west midlands,183987,E12000005,3405,
11/1/2018,west midlands,184621,E12000005,3658,
12/1/2018,west midlands,185061,E12000005,2981,
1/1/2019,west midlands,195498,E12000005,5458,
2/1/2019,west midlands,197490,E12000005,6020,
3/1/2019,west midlands,195219,E12000005,6858,
4/1/2019,west midlands,195789,E12000005,6218,
5/1/2019,west midlands,197479,E12000005,6785,
6/1/2019,west midlands,196812,E12000005,6990,
7/1/2019,west midlands,197999,E12000005,6963,
8/1/2019,west midlands,201098,E12000005,7524,
9/1/2019,west midlands,201029,E12000005,6535,
10/1/2019,west midlands,200388,E12000005,7148,
11/1/2019,west midlands,201447,E12000005,6941,
12/1/2019,west midlands,199814,E12000005,,
1/1/2020,west midlands,200628,E12000005,,
1/1/1995,east of england,56702,E12000006,5812,
2/1/1995,east of england,56594,E12000006,5928,
3/1/1995,east of england,56171,E12000006,8374,
4/1/1995,east of england,56568,E12000006,7004,
5/1/1995,east of england,56480,E12000006,7765,
6/1/1995,east of england,56289,E12000006,8864,
7/1/1995,east of england,57242,E12000006,7985,
8/1/1995,east of england,56732,E12000006,8535,
9/1/1995,east of england,56259,E12000006,8030,
10/1/1995,east of england,55240,E12000006,7442,
11/1/1995,east of england,55878,E12000006,7892,
12/1/1995,east of england,55524,E12000006,8660,
1/1/1996,east of england,55033,E12000006,5931,
2/1/1996,east of england,55316,E12000006,6407,
3/1/1996,east of england,55063,E12000006,8394,
4/1/1996,east of england,55822,E12000006,7960,
5/1/1996,east of england,56140,E12000006,9886,
6/1/1996,east of england,56601,E12000006,9393,
7/1/1996,east of england,57073,E12000006,10734,
8/1/1996,east of england,57951,E12000006,11071,
9/1/1996,east of england,57609,E12000006,10139,
10/1/1996,east of england,57669,E12000006,10831,
11/1/1996,east of england,58421,E12000006,11795,
12/1/1996,east of england,58964,E12000006,11151,
1/1/1997,east of england,59081,E12000006,8288,
2/1/1997,east of england,59684,E12000006,8299,
3/1/1997,east of england,59869,E12000006,9613,
4/1/1997,east of england,60358,E12000006,10101,
5/1/1997,east of england,61737,E12000006,11318,
6/1/1997,east of england,62774,E12000006,12366,
7/1/1997,east of england,64183,E12000006,13380,
8/1/1997,east of england,64667,E12000006,12568,
9/1/1997,east of england,65007,E12000006,11164,
10/1/1997,east of england,66077,E12000006,12004,
11/1/1997,east of england,65528,E12000006,10134,
12/1/1997,east of england,66206,E12000006,10832,
1/1/1998,east of england,66899,E12000006,7766,
2/1/1998,east of england,66739,E12000006,7965,
3/1/1998,east of england,66989,E12000006,9606,
4/1/1998,east of england,68585,E12000006,10197,
5/1/1998,east of england,69688,E12000006,10551,
6/1/1998,east of england,70045,E12000006,11442,
7/1/1998,east of england,70958,E12000006,12880,
8/1/1998,east of england,71126,E12000006,11236,
9/1/1998,east of england,71680,E12000006,10792,
10/1/1998,east of england,71563,E12000006,10746,
11/1/1998,east of england,71198,E12000006,9907,
12/1/1998,east of england,71285,E12000006,10545,
1/1/1999,east of england,71966,E12000006,7561,
2/1/1999,east of england,72027,E12000006,7613,
3/1/1999,east of england,71939,E12000006,10219,
4/1/1999,east of england,73545,E12000006,11340,
5/1/1999,east of england,74291,E12000006,11212,
6/1/1999,east of england,75804,E12000006,12803,
7/1/1999,east of england,77158,E12000006,15138,
8/1/1999,east of england,78190,E12000006,13956,
9/1/1999,east of england,79917,E12000006,13564,
10/1/1999,east of england,80391,E12000006,13585,
11/1/1999,east of england,82173,E12000006,13191,
12/1/1999,east of england,83819,E12000006,13387,
1/1/2000,east of england,84192,E12000006,8443,
2/1/2000,east of england,83989,E12000006,8976,
3/1/2000,east of england,85921,E12000006,11483,
4/1/2000,east of england,89206,E12000006,10930,
5/1/2000,east of england,91172,E12000006,11030,
6/1/2000,east of england,91593,E12000006,12608,
7/1/2000,east of england,93781,E12000006,11555,
8/1/2000,east of england,95082,E12000006,11489,
9/1/2000,east of england,95568,E12000006,10526,
10/1/2000,east of england,94454,E12000006,9805,
11/1/2000,east of england,95100,E12000006,10272,
12/1/2000,east of england,96195,E12000006,10996,
1/1/2001,east of england,96628,E12000006,7894,
2/1/2001,east of england,96649,E12000006,8451,
3/1/2001,east of england,98009,E12000006,10853,
4/1/2001,east of england,99735,E12000006,10898,
5/1/2001,east of england,101764,E12000006,12143,
6/1/2001,east of england,102969,E12000006,13921,
7/1/2001,east of england,105160,E12000006,14141,
8/1/2001,east of england,108078,E12000006,15547,
9/1/2001,east of england,108535,E12000006,12299,
10/1/2001,east of england,109230,E12000006,12908,
11/1/2001,east of england,110583,E12000006,12912,
12/1/2001,east of england,111665,E12000006,11090,
1/1/2002,east of england,112374,E12000006,8654,
2/1/2002,east of england,113392,E12000006,9185,
3/1/2002,east of england,115809,E12000006,12179,
4/1/2002,east of england,120065,E12000006,11804,
5/1/2002,east of england,123090,E12000006,15423,
6/1/2002,east of england,125088,E12000006,12561,
7/1/2002,east of england,129419,E12000006,15081,
8/1/2002,east of england,132917,E12000006,14604,
9/1/2002,east of england,134094,E12000006,12313,
10/1/2002,east of england,137098,E12000006,12316,
11/1/2002,east of england,140637,E12000006,12645,
12/1/2002,east of england,141858,E12000006,11959,
1/1/2003,east of england,144866,E12000006,9371,
2/1/2003,east of england,144848,E12000006,8731,
3/1/2003,east of england,145968,E12000006,9279,
4/1/2003,east of england,149010,E12000006,9216,
5/1/2003,east of england,149708,E12000006,10283,
6/1/2003,east of england,149449,E12000006,10668,
7/1/2003,east of england,153579,E12000006,11969,
8/1/2003,east of england,154232,E12000006,12417,
9/1/2003,east of england,154002,E12000006,12305,
10/1/2003,east of england,155412,E12000006,13443,
11/1/2003,east of england,156131,E12000006,13108,
12/1/2003,east of england,157713,E12000006,13573,
1/1/2004,east of england,159710,E12000006,9947,
2/1/2004,east of england,160205,E12000006,10337,
3/1/2004,east of england,161608,E12000006,11676,
4/1/2004,east of england,165136,E12000006,13128,
5/1/2004,east of england,166518,E12000006,12236,
6/1/2004,east of england,170031,E12000006,14019,
7/1/2004,east of england,172266,E12000006,14524,
8/1/2004,east of england,174609,E12000006,13178,
9/1/2004,east of england,175391,E12000006,11047,
10/1/2004,east of england,175716,E12000006,10472,
11/1/2004,east of england,175981,E12000006,9302,
12/1/2004,east of england,174955,E12000006,9418,
1/1/2005,east of england,175323,E12000006,6069,
2/1/2005,east of england,173555,E12000006,6579,
3/1/2005,east of england,173743,E12000006,7843,
4/1/2005,east of england,174294,E12000006,9101,
5/1/2005,east of england,177100,E12000006,9283,
6/1/2005,east of england,178067,E12000006,10716,
7/1/2005,east of england,179281,E12000006,11112,
8/1/2005,east of england,178969,E12000006,11407,
9/1/2005,east of england,179366,E12000006,11471,
10/1/2005,east of england,178385,E12000006,10473,
11/1/2005,east of england,178199,E12000006,10896,
12/1/2005,east of england,179512,E12000006,12492,
1/1/2006,east of england,178992,E12000006,8549,
2/1/2006,east of england,179220,E12000006,9137,
3/1/2006,east of england,180623,E12000006,11363,
4/1/2006,east of england,183445,E12000006,10736,
5/1/2006,east of england,185049,E12000006,11940,
6/1/2006,east of england,185328,E12000006,14225,
7/1/2006,east of england,189027,E12000006,13358,
8/1/2006,east of england,190703,E12000006,14018,
9/1/2006,east of england,190772,E12000006,13649,
10/1/2006,east of england,192058,E12000006,13249,
11/1/2006,east of england,192726,E12000006,13097,
12/1/2006,east of england,194903,E12000006,14609,
1/1/2007,east of england,194994,E12000006,10032,
2/1/2007,east of england,195405,E12000006,9902,
3/1/2007,east of england,197034,E12000006,11926,
4/1/2007,east of england,199474,E12000006,10870,
5/1/2007,east of england,201392,E12000006,12580,
6/1/2007,east of england,204908,E12000006,14300,
7/1/2007,east of england,206815,E12000006,13379,
8/1/2007,east of england,208231,E12000006,14300,
9/1/2007,east of england,209102,E12000006,11250,
10/1/2007,east of england,208926,E12000006,11926,
11/1/2007,east of england,209624,E12000006,11664,
12/1/2007,east of england,209409,E12000006,9530,
1/1/2008,east of england,207691,E12000006,6358,
2/1/2008,east of england,205848,E12000006,6858,
3/1/2008,east of england,203401,E12000006,6473,
4/1/2008,east of england,202149,E12000006,7055,
5/1/2008,east of england,204037,E12000006,7282,
6/1/2008,east of england,200939,E12000006,6476,
7/1/2008,east of england,200308,E12000006,5979,
8/1/2008,east of england,193182,E12000006,5463,
9/1/2008,east of england,188408,E12000006,4712,
10/1/2008,east of england,183685,E12000006,5162,
11/1/2008,east of england,178494,E12000006,4194,
12/1/2008,east of england,176835,E12000006,4628,
1/1/2009,east of england,175528,E12000006,3100,
2/1/2009,east of england,171619,E12000006,3275,
3/1/2009,east of england,168263,E12000006,4230,
4/1/2009,east of england,170921,E12000006,4718,
5/1/2009,east of england,173914,E12000006,5438,
6/1/2009,east of england,173800,E12000006,6370,
7/1/2009,east of england,178444,E12000006,7811,
8/1/2009,east of england,180570,E12000006,7446,
9/1/2009,east of england,182708,E12000006,7225,
10/1/2009,east of england,182946,E12000006,8142,
11/1/2009,east of england,184531,E12000006,7780,
12/1/2009,east of england,185387,E12000006,10064,
1/1/2010,east of england,187910,E12000006,4253,
2/1/2010,east of england,188039,E12000006,5034,
3/1/2010,east of england,188188,E12000006,6272,
4/1/2010,east of england,191141,E12000006,6253,
5/1/2010,east of england,191996,E12000006,6323,
6/1/2010,east of england,191586,E12000006,7455,
7/1/2010,east of england,194838,E12000006,8121,
8/1/2010,east of england,194104,E12000006,7590,
9/1/2010,east of england,195063,E12000006,6902,
10/1/2010,east of england,191946,E12000006,7186,
11/1/2010,east of england,191273,E12000006,6925,
12/1/2010,east of england,190404,E12000006,7059,
1/1/2011,east of england,189424,E12000006,4582,
2/1/2011,east of england,187264,E12000006,4828,
3/1/2011,east of england,188535,E12000006,5514,
4/1/2011,east of england,189403,E12000006,5923,
5/1/2011,east of england,189682,E12000006,5900,
6/1/2011,east of england,189105,E12000006,7044,
7/1/2011,east of england,191792,E12000006,7659,
8/1/2011,east of england,192616,E12000006,8177,
9/1/2011,east of england,190805,E12000006,7802,
10/1/2011,east of england,190749,E12000006,7159,
11/1/2011,east of england,191616,E12000006,7462,
12/1/2011,east of england,190795,E12000006,7903,
1/1/2012,east of england,191894,E12000006,5357,
2/1/2012,east of england,190306,E12000006,5540,
3/1/2012,east of england,189084,E12000006,7563,
4/1/2012,east of england,192846,E12000006,5150,
5/1/2012,east of england,193690,E12000006,6278,
6/1/2012,east of england,193515,E12000006,7366,
7/1/2012,east of england,196166,E12000006,7205,
8/1/2012,east of england,196204,E12000006,7823,
9/1/2012,east of england,195032,E12000006,6315,
10/1/2012,east of england,195730,E12000006,7208,
11/1/2012,east of england,195007,E12000006,7753,
12/1/2012,east of england,194059,E12000006,6845,
1/1/2013,east of england,194209,E12000006,5262,
2/1/2013,east of england,192418,E12000006,5377,
3/1/2013,east of england,196235,E12000006,6566,
4/1/2013,east of england,196687,E12000006,6180,
5/1/2013,east of england,195928,E12000006,8064,
6/1/2013,east of england,198110,E12000006,7890,
7/1/2013,east of england,201279,E12000006,9019,
8/1/2013,east of england,202193,E12000006,9657,
9/1/2013,east of england,202026,E12000006,8633,
10/1/2013,east of england,203714,E12000006,9558,
11/1/2013,east of england,202626,E12000006,9954,
12/1/2013,east of england,207270,E12000006,9819,
1/1/2014,east of england,205792,E12000006,8042,
2/1/2014,east of england,207358,E12000006,8097,
3/1/2014,east of england,208325,E12000006,8326,
4/1/2014,east of england,212541,E12000006,8687,
5/1/2014,east of england,216195,E12000006,9645,
6/1/2014,east of england,218023,E12000006,10128,
7/1/2014,east of england,221817,E12000006,10738,
8/1/2014,east of england,224167,E12000006,11115,
9/1/2014,east of england,226243,E12000006,10029,
10/1/2014,east of england,227303,E12000006,10828,
11/1/2014,east of england,226352,E12000006,9256,
12/1/2014,east of england,227176,E12000006,9678,
1/1/2015,east of england,228276,E12000006,7134,
2/1/2015,east of england,229383,E12000006,7239,
3/1/2015,east of england,229497,E12000006,7935,
4/1/2015,east of england,231912,E12000006,7609,
5/1/2015,east of england,235052,E12000006,8755,
6/1/2015,east of england,236143,E12000006,9915,
7/1/2015,east of england,241817,E12000006,11447,
8/1/2015,east of england,244547,E12000006,10468,
9/1/2015,east of england,247282,E12000006,9870,
10/1/2015,east of england,248467,E12000006,11188,
11/1/2015,east of england,251803,E12000006,9796,
12/1/2015,east of england,252915,E12000006,10283,
1/1/2016,east of england,255235,E12000006,7539,
2/1/2016,east of england,255450,E12000006,8413,
3/1/2016,east of england,259686,E12000006,14500,
4/1/2016,east of england,259733,E12000006,6391,
5/1/2016,east of england,264377,E12000006,7417,
6/1/2016,east of england,267333,E12000006,9223,
7/1/2016,east of england,270678,E12000006,9609,
8/1/2016,east of england,271151,E12000006,9912,
9/1/2016,east of england,273097,E12000006,9296,
10/1/2016,east of england,272589,E12000006,8682,
11/1/2016,east of england,273382,E12000006,9108,
12/1/2016,east of england,275945,E12000006,9314,
1/1/2017,east of england,275049,E12000006,7026,
2/1/2017,east of england,277280,E12000006,7400,
3/1/2017,east of england,275435,E12000006,8881,
4/1/2017,east of england,279497,E12000006,7485,
5/1/2017,east of england,282054,E12000006,8221,
6/1/2017,east of england,283381,E12000006,9878,
7/1/2017,east of england,287743,E12000006,8986,
8/1/2017,east of england,287534,E12000006,10124,
9/1/2017,east of england,288342,E12000006,9298,
10/1/2017,east of england,288473,E12000006,9203,
11/1/2017,east of england,287143,E12000006,9100,
12/1/2017,east of england,289022,E12000006,8965,
1/1/2018,east of england,288947,E12000006,6952,
2/1/2018,east of england,288286,E12000006,6994,
3/1/2018,east of england,286499,E12000006,8068,
4/1/2018,east of england,287656,E12000006,6977,
5/1/2018,east of england,288222,E12000006,8271,
6/1/2018,east of england,289469,E12000006,8881,
7/1/2018,east of england,293936,E12000006,8565,
8/1/2018,east of england,294035,E12000006,10245,
9/1/2018,east of england,292574,E12000006,8082,
10/1/2018,east of england,292886,E12000006,8920,
11/1/2018,east of england,293282,E12000006,9546,
12/1/2018,east of england,290886,E12000006,8085,
1/1/2019,east of england,288659,E12000006,6373,
2/1/2019,east of england,290079,E12000006,6737,
3/1/2019,east of england,287320,E12000006,7500,
4/1/2019,east of england,288556,E12000006,7071,
